위판일자,산지조합명,수산물표준코드명,평균가,총판매액
2021-11-18,인천,낙지,3078.125,82500
2021-11-19,인천,넙치,20712.5,1409500
2021-11-19,인천,참돔,15000.0,220000
2021-11-19,인천,붕장어,15750.0,30000
2021-11-19,인천,낙지,4450.25,148500
2021-11-20,인천,넙치,16559.0,22500
2021-11-20,인천,참돔,9167.0,108750
2021-11-20,인천,조피볼락,13000.0,26000
2021-11-20,인천,붕장어,12130.0,783100
2021-11-20,인천,낙지,4778.1875,3397900
2021-11-21,인천,넙치,14875.0,283500
2021-11-21,인천,민어,26000.0,136000
2021-11-21,인천,조피볼락,19250.0,59000
2021-11-21,인천,붕장어,13894.0,921300
2021-11-21,인천,낙지,3381.5,3354900
2021-11-22,인천,조피볼락,13000.0,279000
2021-11-22,인천,붕장어,11788.0,1233800
2021-11-22,인천,낙지,4619.875,4302000
2021-11-24,인천,넙치,15689.0,335000
2021-11-24,인천,감성돔,33333.0,170000
2021-11-24,인천,참돔,33000.0,99000
2021-11-24,인천,민어,33000.0,132000
2021-11-24,인천,조피볼락,11875.0,391000
2021-11-24,인천,붕장어,10000.0,65000
2021-11-24,인천,낙지,6000.0,300000
2021-11-25,인천,넙치,12825.0,821000
2021-11-25,인천,민어,25000.0,87500
2021-11-25,인천,조피볼락,12000.0,97500
2021-11-25,인천,붕장어,12250.0,254500
2021-11-25,인천,낙지,4667.625,46200
2021-11-25,인천,문어,60000.0,60000
2021-11-26,인천,넙치,19833.5,473000
2021-11-26,인천,민어,15000.0,75000
2021-11-26,인천,조피볼락,14000.0,60000
2021-11-26,인천,붕장어,11250.0,87000
2021-11-26,인천,낙지,3696.75,12196200
2021-11-27,인천,넙치,21750.0,323500
2021-11-27,인천,참돔,20000.0,20000
2021-11-27,인천,조피볼락,17000.0,144000
2021-11-27,인천,붕장어,11500.0,10000
2021-11-27,인천,낙지,2951.375,737000
2021-11-28,인천,넙치,21500.0,105000
2021-11-28,인천,조피볼락,12000.0,99000
2021-11-28,인천,붕장어,12183.0,1553150
2021-11-28,인천,낙지,2756.9375,427200
2021-11-29,인천,넙치,20500.0,60000
2021-11-29,인천,조피볼락,10000.0,460000
2021-11-29,인천,붕장어,12063.0,1242500
2021-11-29,인천,낙지,4183.125,4460300
2021-11-30,인천,조피볼락,13600.0,526000
2021-11-30,인천,붕장어,11500.0,874000
2021-11-30,인천,낙지,4816.4375,811100
2021-10-01,인천,낙지,3500.0,42000
