위판일자,산지조합명,수산물표준코드명,평균가,총판매액
2021-10-02,포항,숭어,32750.0,260000
2021-10-02,포항,붕장어,24583.0,4317000
2021-10-02,포항,전어,30857.0,965000
2021-10-03,포항,방어,29573.0,5980000
2021-10-03,포항,붕장어,62444.0,1695000
2021-10-03,포항,전어,40000.0,1115000
2021-10-04,포항,방어,29174.0,4577000
2021-10-04,포항,붕장어,54667.0,1071000
2021-10-04,포항,전어,41400.0,1151000
2021-10-05,포항,방어,11708.0,3380000
2021-10-05,포항,숭어,20600.0,322000
2021-10-05,포항,붕장어,18714.0,1422000
2021-10-06,포항,방어,38174.0,2634000
2021-10-06,포항,붕장어,79500.0,1765000
2021-10-07,포항,방어,12690.0,2025000
2021-10-07,포항,붕장어,45375.0,1146000
2021-10-08,포항,방어,24200.0,3369000
2021-10-08,포항,붕장어,48000.0,1051000
2021-10-09,포항,방어,17175.0,3044000
2021-10-09,포항,붕장어,75600.0,1107000
2021-10-11,포항,방어,29158.0,11421000
2021-10-11,포항,붕장어,122000.0,2278000
2021-10-11,포항,전어,56857.0,1071000
2021-10-11,포항,문어,48000.0,144000
2021-10-12,포항,방어,54333.0,163000
2021-10-12,포항,전어,45000.0,659000
2021-10-13,포항,방어,13714.0,4589000
2021-10-13,포항,숭어,39333.0,1087000
2021-10-14,포항,고등어,9667.0,134000
2021-10-14,포항,방어,25651.0,3483500
2021-10-14,포항,숭어,42714.0,572000
2021-10-14,포항,붕장어,12286.0,488000
2021-10-15,포항,고등어,13000.0,39000
2021-10-15,포항,방어,15702.0,4621000
2021-10-15,포항,숭어,44500.0,286000
2021-10-15,포항,붕장어,18182.0,1469000
2021-10-15,포항,문어,34000.0,146000
2021-10-16,포항,방어,65929.0,4017000
2021-10-16,포항,붕장어,142750.0,2442000
2021-10-17,포항,방어,77955.0,3970000
2021-10-17,포항,붕장어,186000.0,744000
2021-10-18,포항,넙치,5000.0,1087000
2021-10-18,포항,방어,19435.0,8101000
2021-10-18,포항,숭어,45600.0,947000
2021-10-18,포항,붕장어,42778.0,1576000
2021-10-18,포항,전어,53200.0,674000
2021-10-19,포항,고등어,4000.0,54000
2021-10-19,포항,방어,13483.0,2777000
2021-10-19,포항,숭어,37143.0,700000
2021-10-19,포항,붕장어,23348.0,3766000
2021-10-19,포항,전어,11333.0,1375000
2021-10-19,포항,문어,10200.0,445000
2021-10-20,포항,붕장어,102500.0,385000
2021-10-21,포항,고등어,13000.0,78000
2021-10-21,포항,방어,21343.0,2690000
2021-10-21,포항,숭어,22000.0,305000
2021-10-21,포항,전어,38333.0,232000
2021-10-22,포항,방어,13881.0,3736000
2021-10-22,포항,숭어,29500.0,458000
2021-10-22,포항,붕장어,80000.0,349000
2021-10-22,포항,전어,33500.0,393000
2021-10-23,포항,고등어,17000.0,102000
2021-10-23,포항,방어,27120.0,2516000
2021-10-23,포항,숭어,36667.0,298000
2021-10-23,포항,붕장어,42500.0,924000
2021-10-24,포항,방어,22773.0,1921000
2021-10-24,포항,전어,92600.0,908000
2021-10-24,포항,문어,27500.0,135000
